날짜,확진자수,사망자수,지역,위도,경도
2020-09-25 09:00:00.000,5152,52,서울특별시,37.56667,126.97806
2020-09-25 09:00:00.000,407,4,부산광역시,35.17944,129.07556
2020-09-25 09:00:00.000,7129,193,대구광역시,35.87222,128.6025
2020-09-25 09:00:00.000,901,8,인천광역시,37.45639,126.70528
2020-09-25 09:00:00.000,490,3,광주광역시,35.15972,126.85306
2020-09-25 09:00:00.000,357,3,대전광역시,36.35111,127.385
2020-09-25 09:00:00.000,145,2,울산광역시,35.53889,129.31667
2020-09-25 09:00:00.000,75,0,세종특별자치시,36.4875,127.28167
2020-09-25 09:00:00.000,59,0,제주특별자치도,35.958,126.712189
2020-09-25 09:00:00.000,223,3,강원도,37.757687,128.873749
2020-09-25 09:00:00.000,167,1,충청북도,36.995972,127.926178
2020-09-25 09:00:00.000,475,3,충청남도,36.476515,127.082977
2020-09-25 09:00:00.000,120,0,전라북도,35.95133,126.951141
2020-09-25 09:00:00.000,168,0,전라남도,34.946739,127.698212
2020-09-25 09:00:00.000,1530,55,경상북도,35.837855,129.173126
2020-09-25 09:00:00.000,288,0,경상남도,35.498692,128.747406
2020-09-25 09:00:00.000,4298,68,경기도,37.26389,127.179108
2020-09-26 09:00:00.000,358,3,대전광역시,36.35111,127.385
2020-09-26 09:00:00.000,490,3,광주광역시,35.15972,126.85306
2020-09-26 09:00:00.000,902,8,인천광역시,37.45639,126.70528
2020-09-26 09:00:00.000,145,2,울산광역시,35.53889,129.31667
2020-09-26 09:00:00.000,409,4,부산광역시,35.17944,129.07556
2020-09-26 09:00:00.000,5178,53,서울특별시,37.56667,126.97806
2020-09-26 09:00:00.000,7130,194,대구광역시,35.87222,128.6025
2020-09-26 09:00:00.000,75,0,세종특별자치시,36.4875,127.28167
2020-09-26 09:00:00.000,59,0,제주특별자치도,35.958,126.712189
2020-09-26 09:00:00.000,223,3,강원도,37.757687,128.873749
2020-09-26 09:00:00.000,167,1,충청북도,36.995972,127.926178
2020-09-26 09:00:00.000,475,4,충청남도,36.476515,127.082977
2020-09-26 09:00:00.000,123,0,전라북도,35.95133,126.951141
2020-09-26 09:00:00.000,168,0,전라남도,34.946739,127.698212
2020-09-26 09:00:00.000,1533,55,경상북도,35.837855,129.173126
2020-09-26 09:00:00.000,289,0,경상남도,35.498692,128.747406
2020-09-26 09:00:00.000,4312,69,경기도,37.26389,127.179108
2020-09-27 09:00:00.000,76,0,세종특별자치시,36.4875,127.28167
2020-09-27 09:00:00.000,5212,53,서울특별시,37.56667,126.97806
2020-09-27 09:00:00.000,412,4,부산광역시,35.17944,129.07556
2020-09-27 09:00:00.000,7130,194,대구광역시,35.87222,128.6025
2020-09-27 09:00:00.000,911,8,인천광역시,37.45639,126.70528
2020-09-27 09:00:00.000,358,3,대전광역시,36.35111,127.385
2020-09-27 09:00:00.000,4333,70,경기도,37.26389,127.179108
2020-09-27 09:00:00.000,492,3,광주광역시,35.15972,126.85306
2020-09-27 09:00:00.000,169,1,충청북도,36.995972,127.926178
2020-09-27 09:00:00.000,59,0,제주특별자치도,35.958,126.712189
2020-09-27 09:00:00.000,223,3,강원도,37.757687,128.873749
2020-09-27 09:00:00.000,290,0,경상남도,35.498692,128.747406
2020-09-27 09:00:00.000,1539,55,경상북도,35.837855,129.173126
2020-09-27 09:00:00.000,145,2,울산광역시,35.53889,129.31667
2020-09-27 09:00:00.000,125,0,전라북도,35.95133,126.951141
2020-09-27 09:00:00.000,169,1,전라남도,34.946739,127.698212
2020-09-27 09:00:00.000,477,4,충청남도,36.476515,127.082977
2020-09-28 09:00:00.000,5231,54,서울특별시,37.56667,126.97806
2020-09-28 09:00:00.000,413,4,부산광역시,35.17944,129.07556
2020-09-28 09:00:00.000,7130,194,대구광역시,35.87222,128.6025
2020-09-28 09:00:00.000,912,8,인천광역시,37.45639,126.70528
2020-09-28 09:00:00.000,492,3,광주광역시,35.15972,126.85306
2020-09-28 09:00:00.000,146,2,울산광역시,35.53889,129.31667
2020-09-28 09:00:00.000,76,0,세종특별자치시,36.4875,127.28167
2020-09-28 09:00:00.000,358,4,대전광역시,36.35111,127.385
2020-09-28 09:00:00.000,224,3,강원도,37.757687,128.873749
2020-09-28 09:00:00.000,4347,72,경기도,37.26389,127.179108
2020-09-28 09:00:00.000,291,0,경상남도,35.498692,128.747406
2020-09-28 09:00:00.000,1543,55,경상북도,35.837855,129.173126
2020-09-28 09:00:00.000,169,1,전라남도,34.946739,127.698212
2020-09-28 09:00:00.000,59,0,제주특별자치도,35.958,126.712189
2020-09-28 09:00:00.000,477,5,충청남도,36.476515,127.082977
2020-09-28 09:00:00.000,170,1,충청북도,36.995972,127.926178
2020-09-28 09:00:00.000,125,0,전라북도,35.95133,126.951141
2020-09-29 09:00:00.000,146,2,울산광역시,35.53889,129.31667
2020-09-29 09:00:00.000,5242,54,서울특별시,37.56667,126.97806
2020-09-29 09:00:00.000,416,4,부산광역시,35.17944,129.07556
2020-09-29 09:00:00.000,7130,194,대구광역시,35.87222,128.6025
2020-09-29 09:00:00.000,912,8,인천광역시,37.45639,126.70528
2020-09-29 09:00:00.000,492,3,광주광역시,35.15972,126.85306
2020-09-29 09:00:00.000,358,4,대전광역시,36.35111,127.385
2020-09-29 09:00:00.000,76,0,세종특별자치시,36.4875,127.28167
2020-09-29 09:00:00.000,1545,55,경상북도,35.837855,129.173126
2020-09-29 09:00:00.000,224,3,강원도,37.757687,128.873749
2020-09-29 09:00:00.000,171,1,충청북도,36.995972,127.926178
2020-09-29 09:00:00.000,479,5,충청남도,36.476515,127.082977
2020-09-29 09:00:00.000,125,0,전라북도,35.95133,126.951141
2020-09-29 09:00:00.000,169,1,전라남도,34.946739,127.698212
2020-09-29 09:00:00.000,291,0,경상남도,35.498692,128.747406
2020-09-29 09:00:00.000,59,0,제주특별자치도,35.958,126.712189
2020-09-29 09:00:00.000,4357,73,경기도,37.26389,127.179108
2020-09-30 09:00:00.000,147,2,울산광역시,35.53889,129.31667
2020-09-30 09:00:00.000,5293,56,서울특별시,37.56667,126.97806
2020-09-30 09:00:00.000,421,4,부산광역시,35.17944,129.07556
2020-09-30 09:00:00.000,7132,194,대구광역시,35.87222,128.6025
2020-09-30 09:00:00.000,916,8,인천광역시,37.45639,126.70528
2020-09-30 09:00:00.000,495,3,광주광역시,35.15972,126.85306
2020-09-30 09:00:00.000,76,0,세종특별자치시,36.4875,127.28167
2020-09-30 09:00:00.000,360,4,대전광역시,36.35111,127.385
2020-09-30 09:00:00.000,224,3,강원도,37.757687,128.873749
2020-09-30 09:00:00.000,171,1,충청북도,36.995972,127.926178
2020-09-30 09:00:00.000,59,0,제주특별자치도,35.958,126.712189
2020-09-30 09:00:00.000,484,6,충청남도,36.476515,127.082977
2020-09-30 09:00:00.000,128,0,전라북도,35.95133,126.951141
2020-09-30 09:00:00.000,169,2,전라남도,34.946739,127.698212
2020-09-30 09:00:00.000,1551,56,경상북도,35.837855,129.173126
2020-09-30 09:00:00.000,291,0,경상남도,35.498692,128.747406
2020-09-30 09:00:00.000,4383,74,경기도,37.26389,127.179108
2020-10-01 09:00:00.000,427,4,부산광역시,35.17944,129.07556
2020-10-01 09:00:00.000,7133,195,대구광역시,35.87222,128.6025
2020-10-01 09:00:00.000,919,8,인천광역시,37.45639,126.70528
2020-10-01 09:00:00.000,495,3,광주광역시,35.15972,126.85306
2020-10-01 09:00:00.000,360,4,대전광역시,36.35111,127.385
2020-10-01 09:00:00.000,147,2,울산광역시,35.53889,129.31667
2020-10-01 09:00:00.000,76,0,세종특별자치시,36.4875,127.28167
2020-10-01 09:00:00.000,5323,57,서울특별시,37.56667,126.97806
2020-10-01 09:00:00.000,224,3,강원도,37.757687,128.873749
2020-10-01 09:00:00.000,59,0,제주특별자치도,35.958,126.712189
2020-10-01 09:00:00.000,291,0,경상남도,35.498692,128.747406
2020-10-01 09:00:00.000,1556,56,경상북도,35.837855,129.173126
2020-10-01 09:00:00.000,4404,74,경기도,37.26389,127.179108
2020-10-01 09:00:00.000,128,0,전라북도,35.95133,126.951141
2020-10-01 09:00:00.000,487,6,충청남도,36.476515,127.082977
2020-10-01 09:00:00.000,172,1,충청북도,36.995972,127.926178
2020-10-01 09:00:00.000,170,2,전라남도,34.946739,127.698212
2020-10-02 09:00:00.000,76,0,세종특별자치시,36.4875,127.28167
2020-10-02 09:00:00.000,445,4,부산광역시,35.17944,129.07556
2020-10-02 09:00:00.000,7133,195,대구광역시,35.87222,128.6025
2020-10-02 09:00:00.000,923,8,인천광역시,37.45639,126.70528
2020-10-02 09:00:00.000,495,3,광주광역시,35.15972,126.85306
2020-10-02 09:00:00.000,360,4,대전광역시,36.35111,127.385
2020-10-02 09:00:00.000,147,2,울산광역시,35.53889,129.31667
2020-10-02 09:00:00.000,5334,57,서울특별시,37.56667,126.97806
2020-10-02 09:00:00.000,4423,75,경기도,37.26389,127.179108
2020-10-02 09:00:00.000,172,1,충청북도,36.995972,127.926178
2020-10-02 09:00:00.000,488,6,충청남도,36.476515,127.082977
2020-10-02 09:00:00.000,128,0,전라북도,35.95133,126.951141
2020-10-02 09:00:00.000,170,2,전라남도,34.946739,127.698212
2020-10-02 09:00:00.000,1560,56,경상북도,35.837855,129.173126
2020-10-02 09:00:00.000,291,0,경상남도,35.498692,128.747406
2020-10-02 09:00:00.000,59,0,제주특별자치도,35.958,126.712189
2020-10-02 09:00:00.000,224,3,강원도,37.757687,128.873749
2020-10-03 09:00:00.000,147,2,울산광역시,35.53889,129.31667
2020-10-03 09:00:00.000,453,4,부산광역시,35.17944,129.07556
2020-10-03 09:00:00.000,7133,195,대구광역시,35.87222,128.6025
2020-10-03 09:00:00.000,930,8,인천광역시,37.45639,126.70528
2020-10-03 09:00:00.000,495,3,광주광역시,35.15972,126.85306
2020-10-03 09:00:00.000,362,4,대전광역시,36.35111,127.385
2020-10-03 09:00:00.000,76,0,세종특별자치시,36.4875,127.28167
2020-10-03 09:00:00.000,5360,59,서울특별시,37.56667,126.97806
2020-10-03 09:00:00.000,224,3,강원도,37.757687,128.873749
2020-10-03 09:00:00.000,59,0,제주특별자치도,35.958,126.712189
2020-10-03 09:00:00.000,291,0,경상남도,35.498692,128.747406
2020-10-03 09:00:00.000,1562,56,경상북도,35.837855,129.173126
2020-10-03 09:00:00.000,4433,77,경기도,37.26389,127.179108
2020-10-03 09:00:00.000,129,0,전라북도,35.95133,126.951141
2020-10-03 09:00:00.000,489,6,충청남도,36.476515,127.082977
2020-10-03 09:00:00.000,173,1,충청북도,36.995972,127.926178
2020-10-03 09:00:00.000,173,2,전라남도,34.946739,127.698212
2020-10-04 09:00:00.000,148,2,울산광역시,35.53889,129.31667
2020-10-04 09:00:00.000,5376,60,서울특별시,37.56667,126.97806
2020-10-04 09:00:00.000,458,4,부산광역시,35.17944,129.07556
2020-10-04 09:00:00.000,7135,195,대구광역시,35.87222,128.6025
2020-10-04 09:00:00.000,936,8,인천광역시,37.45639,126.70528
2020-10-04 09:00:00.000,496,3,광주광역시,35.15972,126.85306
2020-10-04 09:00:00.000,364,4,대전광역시,36.35111,127.385
2020-10-04 09:00:00.000,76,0,세종특별자치시,36.4875,127.28167
2020-10-04 09:00:00.000,1566,56,경상북도,35.837855,129.173126
2020-10-04 09:00:00.000,224,3,강원도,37.757687,128.873749
2020-10-04 09:00:00.000,175,1,충청북도,36.995972,127.926178
2020-10-04 09:00:00.000,489,6,충청남도,36.476515,127.082977
2020-10-04 09:00:00.000,129,0,전라북도,35.95133,126.951141
2020-10-04 09:00:00.000,173,2,전라남도,34.946739,127.698212
2020-10-04 09:00:00.000,4449,77,경기도,37.26389,127.179108
2020-10-04 09:00:00.000,291,0,경상남도,35.498692,128.747406
2020-10-04 09:00:00.000,59,0,제주특별자치도,35.958,126.712189
2020-10-05 09:00:00.000,5395,61,서울특별시,37.56667,126.97806
2020-10-05 09:00:00.000,463,4,부산광역시,35.17944,129.07556
2020-10-05 09:00:00.000,7136,195,대구광역시,35.87222,128.6025
2020-10-05 09:00:00.000,941,8,인천광역시,37.45639,126.70528
2020-10-05 09:00:00.000,496,3,광주광역시,35.15972,126.85306
2020-10-05 09:00:00.000,365,4,대전광역시,36.35111,127.385
2020-10-05 09:00:00.000,152,2,울산광역시,35.53889,129.31667
2020-10-05 09:00:00.000,77,0,세종특별자치시,36.4875,127.28167
2020-10-05 09:00:00.000,4476,77,경기도,37.26389,127.179108
2020-10-05 09:00:00.000,224,3,강원도,37.757687,128.873749
2020-10-05 09:00:00.000,176,1,충청북도,36.995972,127.926178
2020-10-05 09:00:00.000,491,6,충청남도,36.476515,127.082977
2020-10-05 09:00:00.000,132,0,전라북도,35.95133,126.951141
2020-10-05 09:00:00.000,173,2,전라남도,34.946739,127.698212
2020-10-05 09:00:00.000,1567,56,경상북도,35.837855,129.173126
2020-10-05 09:00:00.000,292,0,경상남도,35.498692,128.747406
2020-10-05 09:00:00.000,59,0,제주특별자치도,35.958,126.712189
2020-10-06 09:00:00.000,466,4,부산광역시,35.17944,129.07556
2020-10-06 09:00:00.000,7136,195,대구광역시,35.87222,128.6025
2020-10-06 09:00:00.000,945,8,인천광역시,37.45639,126.70528
2020-10-06 09:00:00.000,496,3,광주광역시,35.15972,126.85306
2020-10-06 09:00:00.000,368,4,대전광역시,36.35111,127.385
2020-10-06 09:00:00.000,153,2,울산광역시,35.53889,129.31667
2020-10-06 09:00:00.000,77,0,세종특별자치시,36.4875,127.28167
2020-10-06 09:00:00.000,5410,61,서울특별시,37.56667,126.97806
2020-10-06 09:00:00.000,224,3,강원도,37.757687,128.873749
2020-10-06 09:00:00.000,59,0,제주특별자치도,35.958,126.712189
2020-10-06 09:00:00.000,292,0,경상남도,35.498692,128.747406
2020-10-06 09:00:00.000,1567,56,경상북도,35.837855,129.173126
2020-10-06 09:00:00.000,4511,77,경기도,37.26389,127.179108
2020-10-06 09:00:00.000,141,0,전라북도,35.95133,126.951141
2020-10-06 09:00:00.000,491,6,충청남도,36.476515,127.082977
2020-10-06 09:00:00.000,176,1,충청북도,36.995972,127.926178
2020-10-06 09:00:00.000,173,2,전라남도,34.946739,127.698212
2020-10-07 09:00:00.000,154,2,울산광역시,35.53889,129.31667
2020-10-07 09:00:00.000,5443,61,서울특별시,37.56667,126.97806
2020-10-07 09:00:00.000,468,4,부산광역시,35.17944,129.07556
2020-10-07 09:00:00.000,7137,196,대구광역시,35.87222,128.6025
2020-10-07 09:00:00.000,951,8,인천광역시,37.45639,126.70528
2020-10-07 09:00:00.000,496,3,광주광역시,35.15972,126.85306
2020-10-07 09:00:00.000,370,4,대전광역시,36.35111,127.385
2020-10-07 09:00:00.000,78,0,세종특별자치시,36.4875,127.28167
2020-10-07 09:00:00.000,4564,79,경기도,37.26389,127.179108
2020-10-07 09:00:00.000,224,3,강원도,37.757687,128.873749
2020-10-07 09:00:00.000,176,1,충청북도,36.995972,127.926178
2020-10-07 09:00:00.000,491,6,충청남도,36.476515,127.082977
2020-10-07 09:00:00.000,149,0,전라북도,35.95133,126.951141
2020-10-07 09:00:00.000,173,2,전라남도,34.946739,127.698212
2020-10-07 09:00:00.000,1567,56,경상북도,35.837855,129.173126
2020-10-07 09:00:00.000,292,0,경상남도,35.498692,128.747406
2020-10-07 09:00:00.000,59,0,제주특별자치도,35.958,126.712189
2020-10-08 09:00:00.000,5463,62,서울특별시,37.56667,126.97806
2020-10-08 09:00:00.000,473,4,부산광역시,35.17944,129.07556
2020-10-08 09:00:00.000,7137,196,대구광역시,35.87222,128.6025
2020-10-08 09:00:00.000,956,8,인천광역시,37.45639,126.70528
2020-10-08 09:00:00.000,496,3,광주광역시,35.15972,126.85306
2020-10-08 09:00:00.000,377,4,대전광역시,36.35111,127.385
2020-10-08 09:00:00.000,154,2,울산광역시,35.53889,129.31667
2020-10-08 09:00:00.000,78,0,세종특별자치시,36.4875,127.28167
2020-10-08 09:00:00.000,4588,80,경기도,37.26389,127.179108
2020-10-08 09:00:00.000,177,1,충청북도,36.995972,127.926178
2020-10-08 09:00:00.000,491,6,충청남도,36.476515,127.082977
2020-10-08 09:00:00.000,149,0,전라북도,35.95133,126.951141
2020-10-08 09:00:00.000,173,2,전라남도,34.946739,127.698212
2020-10-08 09:00:00.000,1568,56,경상북도,35.837855,129.173126
2020-10-08 09:00:00.000,295,0,경상남도,35.498692,128.747406
2020-10-08 09:00:00.000,59,0,제주특별자치도,35.958,126.712189
2020-10-08 09:00:00.000,224,3,강원도,37.757687,128.873749
2020-10-09 09:00:00.000,5485,62,서울특별시,37.56667,126.97806
2020-10-09 09:00:00.000,478,4,부산광역시,35.17944,129.07556
2020-10-09 09:00:00.000,7138,196,대구광역시,35.87222,128.6025
2020-10-09 09:00:00.000,956,8,인천광역시,37.45639,126.70528
2020-10-09 09:00:00.000,496,3,광주광역시,35.15972,126.85306
2020-10-09 09:00:00.000,382,5,대전광역시,36.35111,127.385
2020-10-09 09:00:00.000,154,2,울산광역시,35.53889,129.31667
2020-10-09 09:00:00.000,78,0,세종특별자치시,36.4875,127.28167
2020-10-09 09:00:00.000,4600,80,경기도,37.26389,127.179108
2020-10-09 09:00:00.000,178,1,충청북도,36.995972,127.926178
2020-10-09 09:00:00.000,491,6,충청남도,36.476515,127.082977
2020-10-09 09:00:00.000,149,0,전라북도,35.95133,126.951141
2020-10-09 09:00:00.000,174,2,전라남도,34.946739,127.698212
2020-10-09 09:00:00.000,1568,56,경상북도,35.837855,129.173126
2020-10-09 09:00:00.000,296,0,경상남도,35.498692,128.747406
2020-10-09 09:00:00.000,224,3,강원도,37.757687,128.873749
2020-10-09 09:00:00.000,59,0,제주특별자치도,35.958,126.712189
2020-10-10 09:00:00.000,5510,63,서울특별시,37.56667,126.97806
2020-10-10 09:00:00.000,481,4,부산광역시,35.17944,129.07556
2020-10-10 09:00:00.000,7139,196,대구광역시,35.87222,128.6025
2020-10-10 09:00:00.000,964,8,인천광역시,37.45639,126.70528
2020-10-10 09:00:00.000,496,3,광주광역시,35.15972,126.85306
2020-10-10 09:00:00.000,383,5,대전광역시,36.35111,127.385
2020-10-10 09:00:00.000,78,0,세종특별자치시,36.4875,127.28167
2020-10-10 09:00:00.000,154,2,울산광역시,35.53889,129.31667
2020-10-10 09:00:00.000,178,1,충청북도,36.995972,127.926178
2020-10-10 09:00:00.000,224,3,강원도,37.757687,128.873749
2020-10-10 09:00:00.000,59,0,제주특별자치도,35.958,126.712189
2020-10-10 09:00:00.000,296,0,경상남도,35.498692,128.747406
2020-10-10 09:00:00.000,4624,81,경기도,37.26389,127.179108
2020-10-10 09:00:00.000,176,2,전라남도,34.946739,127.698212
2020-10-10 09:00:00.000,1568,56,경상북도,35.837855,129.173126
2020-10-10 09:00:00.000,494,6,충청남도,36.476515,127.082977
2020-10-10 09:00:00.000,149,0,전라북도,35.95133,126.951141
2020-10-11 09:00:00.000,59,0,제주특별자치도,35.958,126.712189
2020-10-11 09:00:00.000,5533,64,서울특별시,37.56667,126.97806
2020-10-11 09:00:00.000,484,4,부산광역시,35.17944,129.07556
2020-10-11 09:00:00.000,7140,196,대구광역시,35.87222,128.6025
2020-10-11 09:00:00.000,965,8,인천광역시,37.45639,126.70528
2020-10-11 09:00:00.000,385,5,대전광역시,36.35111,127.385
2020-10-11 09:00:00.000,155,2,울산광역시,35.53889,129.31667
2020-10-11 09:00:00.000,78,0,세종특별자치시,36.4875,127.28167
2020-10-11 09:00:00.000,496,3,광주광역시,35.15972,126.85306
2020-10-11 09:00:00.000,226,3,강원도,37.757687,128.873749
2020-10-11 09:00:00.000,178,1,충청북도,36.995972,127.926178
2020-10-11 09:00:00.000,495,6,충청남도,36.476515,127.082977
2020-10-11 09:00:00.000,149,0,전라북도,35.95133,126.951141
2020-10-11 09:00:00.000,176,2,전라남도,34.946739,127.698212
2020-10-11 09:00:00.000,1568,56,경상북도,35.837855,129.173126
2020-10-11 09:00:00.000,296,0,경상남도,35.498692,128.747406
2020-10-11 09:00:00.000,4645,82,경기도,37.26389,127.179108
2020-10-12 09:00:00.000,155,2,울산광역시,35.53889,129.31667
2020-10-12 09:00:00.000,5564,64,서울특별시,37.56667,126.97806
2020-10-12 09:00:00.000,488,4,부산광역시,35.17944,129.07556
2020-10-12 09:00:00.000,7140,196,대구광역시,35.87222,128.6025
2020-10-12 09:00:00.000,968,8,인천광역시,37.45639,126.70528
2020-10-12 09:00:00.000,398,5,대전광역시,36.35111,127.385
2020-10-12 09:00:00.000,78,0,세종특별자치시,36.4875,127.28167
2020-10-12 09:00:00.000,497,3,광주광역시,35.15972,126.85306
2020-10-12 09:00:00.000,227,3,강원도,37.757687,128.873749
2020-10-12 09:00:00.000,297,0,경상남도,35.498692,128.747406
2020-10-12 09:00:00.000,1569,56,경상북도,35.837855,129.173126
2020-10-12 09:00:00.000,176,2,전라남도,34.946739,127.698212
2020-10-12 09:00:00.000,4675,83,경기도,37.26389,127.179108
2020-10-12 09:00:00.000,59,0,제주특별자치도,35.958,126.712189
2020-10-12 09:00:00.000,497,6,충청남도,36.476515,127.082977
2020-10-12 09:00:00.000,178,1,충청북도,36.995972,127.926178
2020-10-12 09:00:00.000,151,0,전라북도,35.95133,126.951141
2020-10-13 09:00:00.000,78,0,세종특별자치시,36.4875,127.28167
2020-10-13 09:00:00.000,489,4,부산광역시,35.17944,129.07556
2020-10-13 09:00:00.000,7141,196,대구광역시,35.87222,128.6025
2020-10-13 09:00:00.000,968,8,인천광역시,37.45639,126.70528
2020-10-13 09:00:00.000,499,3,광주광역시,35.15972,126.85306
2020-10-13 09:00:00.000,408,5,대전광역시,36.35111,127.385
2020-10-13 09:00:00.000,155,2,울산광역시,35.53889,129.31667
2020-10-13 09:00:00.000,5584,65,서울특별시,37.56667,126.97806
2020-10-13 09:00:00.000,4713,83,경기도,37.26389,127.179108
2020-10-13 09:00:00.000,179,1,충청북도,36.995972,127.926178
2020-10-13 09:00:00.000,499,6,충청남도,36.476515,127.082977
2020-10-13 09:00:00.000,152,0,전라북도,35.95133,126.951141
2020-10-13 09:00:00.000,176,2,전라남도,34.946739,127.698212
2020-10-13 09:00:00.000,1570,56,경상북도,35.837855,129.173126
2020-10-13 09:00:00.000,297,0,경상남도,35.498692,128.747406
2020-10-13 09:00:00.000,59,0,제주특별자치도,35.958,126.712189
2020-10-13 09:00:00.000,231,3,강원도,37.757687,128.873749
2020-10-14 09:00:00.000,156,2,울산광역시,35.53889,129.31667
2020-10-14 09:00:00.000,5607,66,서울특별시,37.56667,126.97806
2020-10-14 09:00:00.000,491,4,부산광역시,35.17944,129.07556
2020-10-14 09:00:00.000,7141,196,대구광역시,35.87222,128.6025
2020-10-14 09:00:00.000,976,8,인천광역시,37.45639,126.70528
2020-10-14 09:00:00.000,499,3,광주광역시,35.15972,126.85306
2020-10-14 09:00:00.000,412,5,대전광역시,36.35111,127.385
2020-10-14 09:00:00.000,78,0,세종특별자치시,36.4875,127.28167
2020-10-14 09:00:00.000,152,0,전라북도,35.95133,126.951141
2020-10-14 09:00:00.000,231,3,강원도,37.757687,128.873749
2020-10-14 09:00:00.000,179,1,충청북도,36.995972,127.926178
2020-10-14 09:00:00.000,500,6,충청남도,36.476515,127.082977
2020-10-14 09:00:00.000,59,0,제주특별자치도,35.958,126.712189
2020-10-14 09:00:00.000,176,2,전라남도,34.946739,127.698212
2020-10-14 09:00:00.000,1570,56,경상북도,35.837855,129.173126
2020-10-14 09:00:00.000,297,0,경상남도,35.498692,128.747406
2020-10-14 09:00:00.000,4744,86,경기도,37.26389,127.179108
2020-10-15 09:00:00.000,5632,66,서울특별시,37.56667,126.97806
2020-10-15 09:00:00.000,546,5,부산광역시,35.17944,129.07556
2020-10-15 09:00:00.000,7141,196,대구광역시,35.87222,128.6025
2020-10-15 09:00:00.000,987,8,인천광역시,37.45639,126.70528
2020-10-15 09:00:00.000,499,3,광주광역시,35.15972,126.85306
2020-10-15 09:00:00.000,413,5,대전광역시,36.35111,127.385
2020-10-15 09:00:00.000,156,2,울산광역시,35.53889,129.31667
2020-10-15 09:00:00.000,78,0,세종특별자치시,36.4875,127.28167
2020-10-15 09:00:00.000,59,0,제주특별자치도,35.958,126.712189
2020-10-15 09:00:00.000,232,3,강원도,37.757687,128.873749
2020-10-15 09:00:00.000,180,1,충청북도,36.995972,127.926178
2020-10-15 09:00:00.000,500,6,충청남도,36.476515,127.082977
2020-10-15 09:00:00.000,153,0,전라북도,35.95133,126.951141
2020-10-15 09:00:00.000,176,2,전라남도,34.946739,127.698212
2020-10-15 09:00:00.000,1571,56,경상북도,35.837855,129.173126
2020-10-15 09:00:00.000,297,0,경상남도,35.498692,128.747406
2020-10-15 09:00:00.000,4752,86,경기도,37.26389,127.179108
2020-10-16 09:00:00.000,415,5,대전광역시,36.35111,127.385
2020-10-16 09:00:00.000,499,3,광주광역시,35.15972,126.85306
2020-10-16 09:00:00.000,991,8,인천광역시,37.45639,126.70528
2020-10-16 09:00:00.000,156,2,울산광역시,35.53889,129.31667
2020-10-16 09:00:00.000,546,6,부산광역시,35.17944,129.07556
2020-10-16 09:00:00.000,5650,67,서울특별시,37.56667,126.97806
2020-10-16 09:00:00.000,7141,196,대구광역시,35.87222,128.6025
2020-10-16 09:00:00.000,78,0,세종특별자치시,36.4875,127.28167
2020-10-16 09:00:00.000,59,0,제주특별자치도,35.958,126.712189
2020-10-16 09:00:00.000,232,3,강원도,37.757687,128.873749
2020-10-16 09:00:00.000,180,1,충청북도,36.995972,127.926178
2020-10-16 09:00:00.000,501,6,충청남도,36.476515,127.082977
2020-10-16 09:00:00.000,155,0,전라북도,35.95133,126.951141
2020-10-16 09:00:00.000,176,2,전라남도,34.946739,127.698212
2020-10-16 09:00:00.000,1571,56,경상북도,35.837855,129.173126
2020-10-16 09:00:00.000,297,0,경상남도,35.498692,128.747406
2020-10-16 09:00:00.000,4769,86,경기도,37.26389,127.179108
2020-10-17 09:00:00.000,156,2,울산광역시,35.53889,129.31667
2020-10-17 09:00:00.000,5668,68,서울특별시,37.56667,126.97806
2020-10-17 09:00:00.000,552,6,부산광역시,35.17944,129.07556
2020-10-17 09:00:00.000,7142,196,대구광역시,35.87222,128.6025
2020-10-17 09:00:00.000,993,8,인천광역시,37.45639,126.70528
2020-10-17 09:00:00.000,500,3,광주광역시,35.15972,126.85306
2020-10-17 09:00:00.000,415,5,대전광역시,36.35111,127.385
2020-10-17 09:00:00.000,78,0,세종특별자치시,36.4875,127.28167
2020-10-17 09:00:00.000,177,2,전라남도,34.946739,127.698212
2020-10-17 09:00:00.000,235,3,강원도,37.757687,128.873749
2020-10-17 09:00:00.000,59,0,제주특별자치도,35.958,126.712189
2020-10-17 09:00:00.000,4801,86,경기도,37.26389,127.179108
2020-10-17 09:00:00.000,299,0,경상남도,35.498692,128.747406
2020-10-17 09:00:00.000,1571,56,경상북도,35.837855,129.173126
2020-10-17 09:00:00.000,503,7,충청남도,36.476515,127.082977
2020-10-17 09:00:00.000,155,0,전라북도,35.95133,126.951141
2020-10-17 09:00:00.000,180,1,충청북도,36.995972,127.926178
2020-10-18 09:00:00.000,5688,69,서울특별시,37.56667,126.97806
2020-10-18 09:00:00.000,556,6,부산광역시,35.17944,129.07556
2020-10-18 09:00:00.000,7142,196,대구광역시,35.87222,128.6025
2020-10-18 09:00:00.000,994,8,인천광역시,37.45639,126.70528
2020-10-18 09:00:00.000,500,3,광주광역시,35.15972,126.85306
2020-10-18 09:00:00.000,156,2,울산광역시,35.53889,129.31667
2020-10-18 09:00:00.000,78,0,세종특별자치시,36.4875,127.28167
2020-10-18 09:00:00.000,416,5,대전광역시,36.35111,127.385
2020-10-18 09:00:00.000,237,3,강원도,37.757687,128.873749
2020-10-18 09:00:00.000,4851,86,경기도,37.26389,127.179108
2020-10-18 09:00:00.000,299,0,경상남도,35.498692,128.747406
